2024-08-16 15:20:26.099 T [test_long_connection] [90771-event poller 0] Transcode.cpp:314 getCodec_l | decoder:h264_nvmpi not found
2024-08-16 15:20:26.099 T [test_long_connection] [90771-event poller 0] Transcode.cpp:314 getCodec_l | decoder:h264_videotoolbox not found
2024-08-16 15:20:26.099 I [test_long_connection] [90771-event poller 0] Transcode.cpp:325 getCodec_l | got decoder:h264
2024-08-16 15:20:26.100 I [test_long_connection] [90771-event poller 0] Transcode.cpp:551 FFmpegDecoder | 打开解码器成功:h264
2024-08-16 15:20:31.126 T [test_long_connection] [90771-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | GET_PARAMETER rtsp://192.168.74.128/live/123
2024-08-16 15:21:13.671 D [test_long_connection] [91250-stamp thread] util.cpp:380 operator() | Stamp thread started
2024-08-16 15:21:13.672 I [test_long_connection] [91250-test_long_conne] EventPoller.cpp:592 EventPollerPool | EventPoller created size: 4
2024-08-16 15:21:13.672 I [test_long_connection] [91250-test_long_conne] player_long_connection.cpp:70 main | enter any key to exit
2024-08-16 15:21:13.672 D [test_long_connection] [91250-event poller 0] RtspPlayer.cpp:99 play | rtsp://192.168.74.128/live/123 null null 0
2024-08-16 15:21:13.672 T [test_long_connection] [91250-event poller 0] TcpClient.cpp:79 startConnect | mediakit::RtspPlayerImp-1 start connect 192.168.74.128:554
2024-08-16 15:21:13.673 T [test_long_connection] [91250-event poller 0] TcpClient.cpp:89 onSockConnect | mediakit::RtspPlayerImp-1 connect result: 0(success)
2024-08-16 15:21:13.673 T [test_long_connection] [91250-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | OPTIONS rtsp://192.168.74.128/live/123
2024-08-16 15:21:13.673 T [test_long_connection] [91250-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | DESCRIBE rtsp://192.168.74.128/live/123
2024-08-16 15:21:13.674 T [test_long_connection] [91250-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | SETUP rtsp://192.168.74.128/live/123/streamid=0
2024-08-16 15:21:13.674 T [test_long_connection] [91250-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | PLAY rtsp://192.168.74.128/live/123
2024-08-16 15:21:13.675 D [test_long_connection] [91250-event poller 0] RtspPlayer.cpp:536 handleResPAUSE | seekTo(ms):0
2024-08-16 15:21:13.675 W [test_long_connection] [91250-event poller 0] RtspPlayer.cpp:814 onPlayResult_l | 0 rtsp play success
2024-08-16 15:21:13.675 D [test_long_connection] [91250-event poller 0] MediaSink.cpp:162 emitAllTrackReady | All track ready use 2ms
2024-08-16 15:21:13.675 T [test_long_connection] [91250-event poller 0] MediaSink.cpp:280 addMuteAudioTrack | Mute aac track added
2024-08-16 15:21:13.675 D [test_long_connection] [91250-event poller 0] mk_playerkit.h:177 default_onPlayEvent | play success!
2024-08-16 15:21:13.675 I [test_long_connection] [91250-event poller 0] mk_playerkit.h:182 default_onPlayEvent | got video track: H264
2024-08-16 15:21:13.675 I [test_long_connection] [91250-event poller 0] Transcode.cpp:325 getCodec_l | got decoder:h264
2024-08-16 15:21:13.676 W [test_long_connection] [91250-event poller 0] Transcode.cpp:95 checkIfSupportedNvidia_l | libnvcuvid.so.1加载失败:invalid argument
2024-08-16 15:21:13.676 T [test_long_connection] [91250-event poller 0] Transcode.cpp:314 getCodec_l | decoder:h264_nvmpi not found
2024-08-16 15:21:13.676 T [test_long_connection] [91250-event poller 0] Transcode.cpp:314 getCodec_l | decoder:h264_videotoolbox not found
2024-08-16 15:21:13.676 I [test_long_connection] [91250-event poller 0] Transcode.cpp:325 getCodec_l | got decoder:h264
2024-08-16 15:21:13.676 I [test_long_connection] [91250-event poller 0] Transcode.cpp:551 FFmpegDecoder | 打开解码器成功:h264
2024-08-16 15:21:13.677 W [test_long_connection] [91250-event poller 0] Transcode.cpp:164 addDecodeTask | decode thread start drop frame
2024-08-16 15:21:13.677 T [test_long_connection] [91250-event poller 0] Transcode.cpp:153 addDecodeTask | decode thread drop frame
2024-08-16 15:21:13.677 T [test_long_connection] [91250-event poller 0] Transcode.cpp:153 addDecodeTask | decode thread drop frame
    Last message repeated 33 times
2024-08-16 15:21:14.137 I [test_long_connection] [91250-event poller 0] Transcode.cpp:157 addDecodeTask | decode thread stop drop frame
2024-08-16 15:21:18.682 T [test_long_connection] [91250-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | GET_PARAMETER rtsp://192.168.74.128/live/123
2024-08-16 15:21:21.674 T [test_long_connection] [91250-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | TEARDOWN rtsp://192.168.74.128/live/123
2024-08-16 15:21:21.675 D [test_long_connection] [91250-event poller 0] RtspPlayerImp.h:31 ~RtspPlayerImp | 
2024-08-16 15:21:21.675 D [test_long_connection] [91250-event poller 0] RtspPlayer.cpp:37 ~RtspPlayer | 
2024-08-16 15:21:21.675 T [test_long_connection] [91250-event poller 0] TcpClient.cpp:28 ~TcpClient | ~mediakit::RtspPlayerImp-1
2024-08-16 15:21:21.676 I [test_long_connection] [91250-decoder thread] Transcode.cpp:261 onThreadRun | decoder thread exited!
2024-08-16 15:21:21.677 I [test_long_connection] [91250-test_long_conne] EventPoller.cpp:108 ~EventPoller | event poller 0
2024-08-16 15:21:21.677 I [test_long_connection] [91250-test_long_conne] EventPoller.cpp:108 ~EventPoller | event poller 1
2024-08-16 15:21:21.678 I [test_long_connection] [91250-test_long_conne] EventPoller.cpp:108 ~EventPoller | event poller 2
2024-08-16 15:21:21.678 I [test_long_connection] [91250-test_long_conne] EventPoller.cpp:108 ~EventPoller | event poller 3
2024-08-16 15:21:21.679 I [test_long_connection] [91250-test_long_conne] logger.cpp:91 ~Logger | 
2024-08-16 15:22:03.764 D [test_long_connection] [91784-stamp thread] util.cpp:380 operator() | Stamp thread started
2024-08-16 15:22:03.765 I [test_long_connection] [91784-test_long_conne] EventPoller.cpp:592 EventPollerPool | EventPoller created size: 4
2024-08-16 15:22:03.765 D [test_long_connection] [91784-event poller 0] RtspPlayer.cpp:99 play | rtsp://192.168.74.128/live/123 null null 0
2024-08-16 15:22:03.765 T [test_long_connection] [91784-event poller 0] TcpClient.cpp:79 startConnect | mediakit::RtspPlayerImp-1 start connect 192.168.74.128:554
2024-08-16 15:22:03.765 T [test_long_connection] [91784-event poller 0] TcpClient.cpp:89 onSockConnect | mediakit::RtspPlayerImp-1 connect result: 0(success)
2024-08-16 15:22:03.765 T [test_long_connection] [91784-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | OPTIONS rtsp://192.168.74.128/live/123
2024-08-16 15:22:03.766 T [test_long_connection] [91784-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | DESCRIBE rtsp://192.168.74.128/live/123
2024-08-16 15:22:03.766 I [test_long_connection] [91784-test_long_conne] player_long_connection.cpp:70 main | enter any key to exit
2024-08-16 15:22:03.766 T [test_long_connection] [91784-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | SETUP rtsp://192.168.74.128/live/123/streamid=0
2024-08-16 15:22:03.767 T [test_long_connection] [91784-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | PLAY rtsp://192.168.74.128/live/123
2024-08-16 15:22:03.767 D [test_long_connection] [91784-event poller 0] RtspPlayer.cpp:536 handleResPAUSE | seekTo(ms):0
2024-08-16 15:22:03.767 W [test_long_connection] [91784-event poller 0] RtspPlayer.cpp:814 onPlayResult_l | 0 rtsp play success
2024-08-16 15:22:03.767 D [test_long_connection] [91784-event poller 0] MediaSink.cpp:162 emitAllTrackReady | All track ready use 0ms
2024-08-16 15:22:03.767 T [test_long_connection] [91784-event poller 0] MediaSink.cpp:280 addMuteAudioTrack | Mute aac track added
2024-08-16 15:22:03.767 D [test_long_connection] [91784-event poller 0] mk_playerkit.h:177 default_onPlayEvent | play success!
2024-08-16 15:22:03.767 I [test_long_connection] [91784-event poller 0] mk_playerkit.h:182 default_onPlayEvent | got video track: H264
2024-08-16 15:22:03.767 I [test_long_connection] [91784-event poller 0] Transcode.cpp:325 getCodec_l | got decoder:h264
2024-08-16 15:22:03.767 W [test_long_connection] [91784-event poller 0] Transcode.cpp:95 checkIfSupportedNvidia_l | libnvcuvid.so.1加载失败:invalid argument
2024-08-16 15:22:03.767 T [test_long_connection] [91784-event poller 0] Transcode.cpp:314 getCodec_l | decoder:h264_nvmpi not found
2024-08-16 15:22:03.767 T [test_long_connection] [91784-event poller 0] Transcode.cpp:314 getCodec_l | decoder:h264_videotoolbox not found
2024-08-16 15:22:03.767 I [test_long_connection] [91784-event poller 0] Transcode.cpp:325 getCodec_l | got decoder:h264
2024-08-16 15:22:03.768 I [test_long_connection] [91784-event poller 0] Transcode.cpp:551 FFmpegDecoder | 打开解码器成功:h264
2024-08-16 15:22:08.804 T [test_long_connection] [91784-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | GET_PARAMETER rtsp://192.168.74.128/live/123
2024-08-16 15:22:11.768 T [test_long_connection] [91784-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | TEARDOWN rtsp://192.168.74.128/live/123
2024-08-16 15:22:11.768 D [test_long_connection] [91784-event poller 0] RtspPlayerImp.h:31 ~RtspPlayerImp | 
2024-08-16 15:22:11.768 D [test_long_connection] [91784-event poller 0] RtspPlayer.cpp:37 ~RtspPlayer | 
2024-08-16 15:22:11.768 T [test_long_connection] [91784-event poller 0] TcpClient.cpp:28 ~TcpClient | ~mediakit::RtspPlayerImp-1
2024-08-16 15:22:11.769 I [test_long_connection] [91784-decoder thread] Transcode.cpp:261 onThreadRun | decoder thread exited!
2024-08-16 15:22:11.770 I [test_long_connection] [91784-test_long_conne] EventPoller.cpp:108 ~EventPoller | event poller 0
2024-08-16 15:22:11.770 I [test_long_connection] [91784-test_long_conne] EventPoller.cpp:108 ~EventPoller | event poller 1
2024-08-16 15:22:11.770 I [test_long_connection] [91784-test_long_conne] EventPoller.cpp:108 ~EventPoller | event poller 2
2024-08-16 15:22:11.770 I [test_long_connection] [91784-test_long_conne] EventPoller.cpp:108 ~EventPoller | event poller 3
2024-08-16 15:22:11.770 I [test_long_connection] [91784-test_long_conne] logger.cpp:91 ~Logger | 
2024-08-16 15:22:35.312 D [test_long_connection] [92220-stamp thread] util.cpp:380 operator() | Stamp thread started
2024-08-16 15:22:35.313 I [test_long_connection] [92220-test_long_conne] EventPoller.cpp:592 EventPollerPool | EventPoller created size: 4
2024-08-16 15:22:35.313 I [test_long_connection] [92220-test_long_conne] player_long_connection.cpp:70 main | enter any key to exit
2024-08-16 15:22:35.313 D [test_long_connection] [92220-event poller 0] RtspPlayer.cpp:99 play | rtsp://192.168.74.128/live/123 null null 0
2024-08-16 15:22:35.314 T [test_long_connection] [92220-event poller 0] TcpClient.cpp:79 startConnect | mediakit::RtspPlayerImp-1 start connect 192.168.74.128:554
2024-08-16 15:22:35.314 T [test_long_connection] [92220-event poller 0] TcpClient.cpp:89 onSockConnect | mediakit::RtspPlayerImp-1 connect result: 0(success)
2024-08-16 15:22:35.314 T [test_long_connection] [92220-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | OPTIONS rtsp://192.168.74.128/live/123
2024-08-16 15:22:35.314 T [test_long_connection] [92220-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | DESCRIBE rtsp://192.168.74.128/live/123
2024-08-16 15:22:35.315 T [test_long_connection] [92220-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | SETUP rtsp://192.168.74.128/live/123/streamid=0
2024-08-16 15:22:35.315 T [test_long_connection] [92220-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | PLAY rtsp://192.168.74.128/live/123
2024-08-16 15:22:35.315 D [test_long_connection] [92220-event poller 0] RtspPlayer.cpp:536 handleResPAUSE | seekTo(ms):0
2024-08-16 15:22:35.315 W [test_long_connection] [92220-event poller 0] RtspPlayer.cpp:814 onPlayResult_l | 0 rtsp play success
2024-08-16 15:22:35.316 D [test_long_connection] [92220-event poller 0] MediaSink.cpp:162 emitAllTrackReady | All track ready use 1ms
2024-08-16 15:22:35.316 T [test_long_connection] [92220-event poller 0] MediaSink.cpp:280 addMuteAudioTrack | Mute aac track added
2024-08-16 15:22:35.316 D [test_long_connection] [92220-event poller 0] mk_playerkit.h:177 default_onPlayEvent | play success!
2024-08-16 15:22:35.316 I [test_long_connection] [92220-event poller 0] mk_playerkit.h:182 default_onPlayEvent | got video track: H264
2024-08-16 15:22:35.316 I [test_long_connection] [92220-event poller 0] Transcode.cpp:325 getCodec_l | got decoder:h264
2024-08-16 15:22:35.316 W [test_long_connection] [92220-event poller 0] Transcode.cpp:95 checkIfSupportedNvidia_l | libnvcuvid.so.1加载失败:invalid argument
2024-08-16 15:22:35.316 T [test_long_connection] [92220-event poller 0] Transcode.cpp:314 getCodec_l | decoder:h264_nvmpi not found
2024-08-16 15:22:35.316 T [test_long_connection] [92220-event poller 0] Transcode.cpp:314 getCodec_l | decoder:h264_videotoolbox not found
2024-08-16 15:22:35.316 I [test_long_connection] [92220-event poller 0] Transcode.cpp:325 getCodec_l | got decoder:h264
2024-08-16 15:22:35.316 I [test_long_connection] [92220-event poller 0] Transcode.cpp:551 FFmpegDecoder | 打开解码器成功:h264
2024-08-16 15:22:35.317 W [test_long_connection] [92220-event poller 0] Transcode.cpp:164 addDecodeTask | decode thread start drop frame
2024-08-16 15:22:35.317 T [test_long_connection] [92220-event poller 0] Transcode.cpp:153 addDecodeTask | decode thread drop frame
2024-08-16 15:22:35.831 T [test_long_connection] [92220-event poller 0] Transcode.cpp:153 addDecodeTask | decode thread drop frame
    Last message repeated 58 times
2024-08-16 15:22:35.831 T [test_long_connection] [92220-event poller 0] Transcode.cpp:153 addDecodeTask | decode thread drop frame
    Last message repeated 7 times
2024-08-16 15:22:36.081 I [test_long_connection] [92220-event poller 0] Transcode.cpp:157 addDecodeTask | decode thread stop drop frame
2024-08-16 15:22:40.335 T [test_long_connection] [92220-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | GET_PARAMETER rtsp://192.168.74.128/live/123
2024-08-16 15:22:49.277 W [test_long_connection] [92220-stamp thread] util.cpp:400 operator() | Stamp expired is abnormal: 1697933
2024-08-16 15:22:47.876 W [test_long_connection] [92220-stamp thread] util.cpp:400 operator() | Stamp expired is abnormal: -1655416
2024-08-16 15:22:50.385 T [test_long_connection] [92220-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | GET_PARAMETER rtsp://192.168.74.128/live/123
2024-08-16 15:23:00.397 T [test_long_connection] [92220-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | GET_PARAMETER rtsp://192.168.74.128/live/123
2024-08-16 15:23:10.407 T [test_long_connection] [92220-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | GET_PARAMETER rtsp://192.168.74.128/live/123
2024-08-16 15:23:20.419 T [test_long_connection] [92220-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | GET_PARAMETER rtsp://192.168.74.128/live/123
2024-08-16 15:23:30.428 T [test_long_connection] [92220-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | GET_PARAMETER rtsp://192.168.74.128/live/123
2024-08-16 15:23:40.438 T [test_long_connection] [92220-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | GET_PARAMETER rtsp://192.168.74.128/live/123
2024-08-16 15:23:49.312 W [test_long_connection] [92220-stamp thread] util.cpp:400 operator() | Stamp expired is abnormal: 1690390
2024-08-16 15:23:47.939 W [test_long_connection] [92220-stamp thread] util.cpp:400 operator() | Stamp expired is abnormal: -1650255
2024-08-16 15:23:50.483 T [test_long_connection] [92220-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | GET_PARAMETER rtsp://192.168.74.128/live/123
2024-08-16 15:24:20.918 D [test_long_connection] [93444-stamp thread] util.cpp:380 operator() | Stamp thread started
2024-08-16 15:24:20.919 I [test_long_connection] [93444-test_long_conne] EventPoller.cpp:592 EventPollerPool | EventPoller created size: 4
2024-08-16 15:24:20.919 I [test_long_connection] [93444-test_long_conne] player_long_connection.cpp:70 main | enter any key to exit
2024-08-16 15:24:20.919 D [test_long_connection] [93444-event poller 0] RtspPlayer.cpp:99 play | rtsp://192.168.74.128/live/123 null null 0
2024-08-16 15:24:20.919 T [test_long_connection] [93444-event poller 0] TcpClient.cpp:79 startConnect | mediakit::RtspPlayerImp-1 start connect 192.168.74.128:554
2024-08-16 15:24:20.919 T [test_long_connection] [93444-event poller 0] TcpClient.cpp:89 onSockConnect | mediakit::RtspPlayerImp-1 connect result: 0(success)
2024-08-16 15:24:20.919 T [test_long_connection] [93444-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | OPTIONS rtsp://192.168.74.128/live/123
2024-08-16 15:24:20.920 T [test_long_connection] [93444-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | DESCRIBE rtsp://192.168.74.128/live/123
2024-08-16 15:24:20.920 T [test_long_connection] [93444-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | SETUP rtsp://192.168.74.128/live/123/streamid=0
2024-08-16 15:24:20.921 T [test_long_connection] [93444-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | PLAY rtsp://192.168.74.128/live/123
2024-08-16 15:24:20.921 D [test_long_connection] [93444-event poller 0] RtspPlayer.cpp:536 handleResPAUSE | seekTo(ms):0
2024-08-16 15:24:20.921 W [test_long_connection] [93444-event poller 0] RtspPlayer.cpp:814 onPlayResult_l | 0 rtsp play success
2024-08-16 15:24:20.921 D [test_long_connection] [93444-event poller 0] MediaSink.cpp:162 emitAllTrackReady | All track ready use 1ms
2024-08-16 15:24:20.921 T [test_long_connection] [93444-event poller 0] MediaSink.cpp:280 addMuteAudioTrack | Mute aac track added
2024-08-16 15:24:20.921 D [test_long_connection] [93444-event poller 0] mk_playerkit.h:177 default_onPlayEvent | play success!
2024-08-16 15:24:20.921 I [test_long_connection] [93444-event poller 0] mk_playerkit.h:182 default_onPlayEvent | got video track: H264
2024-08-16 15:24:20.921 I [test_long_connection] [93444-event poller 0] Transcode.cpp:325 getCodec_l | got decoder:h264
2024-08-16 15:24:20.921 W [test_long_connection] [93444-event poller 0] Transcode.cpp:95 checkIfSupportedNvidia_l | libnvcuvid.so.1加载失败:invalid argument
2024-08-16 15:24:20.921 T [test_long_connection] [93444-event poller 0] Transcode.cpp:314 getCodec_l | decoder:h264_nvmpi not found
2024-08-16 15:24:20.921 T [test_long_connection] [93444-event poller 0] Transcode.cpp:314 getCodec_l | decoder:h264_videotoolbox not found
2024-08-16 15:24:20.921 I [test_long_connection] [93444-event poller 0] Transcode.cpp:325 getCodec_l | got decoder:h264
2024-08-16 15:24:20.922 I [test_long_connection] [93444-event poller 0] Transcode.cpp:551 FFmpegDecoder | 打开解码器成功:h264
2024-08-16 15:24:20.924 W [test_long_connection] [93444-event poller 0] Transcode.cpp:164 addDecodeTask | decode thread start drop frame
2024-08-16 15:24:20.924 T [test_long_connection] [93444-event poller 0] Transcode.cpp:153 addDecodeTask | decode thread drop frame
2024-08-16 15:24:21.428 T [test_long_connection] [93444-event poller 0] Transcode.cpp:153 addDecodeTask | decode thread drop frame
    Last message repeated 36 times
2024-08-16 15:24:21.971 T [test_long_connection] [93444-event poller 0] Transcode.cpp:153 addDecodeTask | decode thread drop frame
    Last message repeated 13 times
2024-08-16 15:24:22.471 T [test_long_connection] [93444-event poller 0] Transcode.cpp:153 addDecodeTask | decode thread drop frame
    Last message repeated 12 times
2024-08-16 15:24:23.014 T [test_long_connection] [93444-event poller 0] Transcode.cpp:153 addDecodeTask | decode thread drop frame
    Last message repeated 13 times
2024-08-16 15:24:23.557 T [test_long_connection] [93444-event poller 0] Transcode.cpp:153 addDecodeTask | decode thread drop frame
    Last message repeated 13 times
2024-08-16 15:24:24.098 T [test_long_connection] [93444-event poller 0] Transcode.cpp:153 addDecodeTask | decode thread drop frame
    Last message repeated 13 times
2024-08-16 15:24:24.098 T [test_long_connection] [93444-event poller 0] Transcode.cpp:153 addDecodeTask | decode thread drop frame
    Last message repeated 12 times
2024-08-16 15:24:24.556 I [test_long_connection] [93444-event poller 0] Transcode.cpp:157 addDecodeTask | decode thread stop drop frame
2024-08-16 15:24:25.934 T [test_long_connection] [93444-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | GET_PARAMETER rtsp://192.168.74.128/live/123
2024-08-16 15:24:35.943 T [test_long_connection] [93444-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | GET_PARAMETER rtsp://192.168.74.128/live/123
2024-08-16 15:25:02.356 D [test_long_connection] [94105-stamp thread] util.cpp:380 operator() | Stamp thread started
2024-08-16 15:25:02.357 I [test_long_connection] [94105-test_long_conne] EventPoller.cpp:592 EventPollerPool | EventPoller created size: 4
2024-08-16 15:25:02.357 I [test_long_connection] [94105-test_long_conne] player_long_connection.cpp:70 main | enter any key to exit
2024-08-16 15:25:02.357 D [test_long_connection] [94105-event poller 0] RtspPlayer.cpp:99 play | rtsp://192.168.74.128/live/123 null null 0
2024-08-16 15:25:02.357 T [test_long_connection] [94105-event poller 0] TcpClient.cpp:79 startConnect | mediakit::RtspPlayerImp-1 start connect 192.168.74.128:554
2024-08-16 15:25:02.357 T [test_long_connection] [94105-event poller 0] TcpClient.cpp:89 onSockConnect | mediakit::RtspPlayerImp-1 connect result: 0(success)
2024-08-16 15:25:02.357 T [test_long_connection] [94105-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | OPTIONS rtsp://192.168.74.128/live/123
2024-08-16 15:25:02.358 T [test_long_connection] [94105-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | DESCRIBE rtsp://192.168.74.128/live/123
2024-08-16 15:25:02.359 T [test_long_connection] [94105-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | SETUP rtsp://192.168.74.128/live/123/streamid=0
2024-08-16 15:25:02.359 T [test_long_connection] [94105-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | PLAY rtsp://192.168.74.128/live/123
2024-08-16 15:25:02.359 D [test_long_connection] [94105-event poller 0] RtspPlayer.cpp:536 handleResPAUSE | seekTo(ms):0
2024-08-16 15:25:02.359 W [test_long_connection] [94105-event poller 0] RtspPlayer.cpp:814 onPlayResult_l | 0 rtsp play success
2024-08-16 15:25:02.360 D [test_long_connection] [94105-event poller 0] MediaSink.cpp:162 emitAllTrackReady | All track ready use 1ms
2024-08-16 15:25:02.360 T [test_long_connection] [94105-event poller 0] MediaSink.cpp:280 addMuteAudioTrack | Mute aac track added
2024-08-16 15:25:02.360 D [test_long_connection] [94105-event poller 0] mk_playerkit.h:177 default_onPlayEvent | play success!
2024-08-16 15:25:02.360 I [test_long_connection] [94105-event poller 0] mk_playerkit.h:182 default_onPlayEvent | got video track: H264
2024-08-16 15:25:02.360 I [test_long_connection] [94105-event poller 0] Transcode.cpp:325 getCodec_l | got decoder:h264
2024-08-16 15:25:02.360 W [test_long_connection] [94105-event poller 0] Transcode.cpp:95 checkIfSupportedNvidia_l | libnvcuvid.so.1加载失败:invalid argument
2024-08-16 15:25:02.360 T [test_long_connection] [94105-event poller 0] Transcode.cpp:314 getCodec_l | decoder:h264_nvmpi not found
2024-08-16 15:25:02.360 T [test_long_connection] [94105-event poller 0] Transcode.cpp:314 getCodec_l | decoder:h264_videotoolbox not found
2024-08-16 15:25:02.360 I [test_long_connection] [94105-event poller 0] Transcode.cpp:325 getCodec_l | got decoder:h264
2024-08-16 15:25:02.360 I [test_long_connection] [94105-event poller 0] Transcode.cpp:551 FFmpegDecoder | 打开解码器成功:h264
2024-08-16 15:25:02.374 W [test_long_connection] [94105-event poller 0] Transcode.cpp:164 addDecodeTask | decode thread start drop frame
2024-08-16 15:25:02.375 T [test_long_connection] [94105-event poller 0] Transcode.cpp:153 addDecodeTask | decode thread drop frame
2024-08-16 15:25:02.883 T [test_long_connection] [94105-event poller 0] Transcode.cpp:153 addDecodeTask | decode thread drop frame
    Last message repeated 51 times
2024-08-16 15:25:03.424 T [test_long_connection] [94105-event poller 0] Transcode.cpp:153 addDecodeTask | decode thread drop frame
    Last message repeated 13 times
2024-08-16 15:25:03.933 T [test_long_connection] [94105-event poller 0] Transcode.cpp:153 addDecodeTask | decode thread drop frame
    Last message repeated 12 times
2024-08-16 15:25:04.467 T [test_long_connection] [94105-event poller 0] Transcode.cpp:153 addDecodeTask | decode thread drop frame
    Last message repeated 13 times
2024-08-16 15:25:05.009 T [test_long_connection] [94105-event poller 0] Transcode.cpp:153 addDecodeTask | decode thread drop frame
    Last message repeated 13 times
2024-08-16 15:25:05.554 T [test_long_connection] [94105-event poller 0] Transcode.cpp:153 addDecodeTask | decode thread drop frame
    Last message repeated 13 times
2024-08-16 15:25:06.096 T [test_long_connection] [94105-event poller 0] Transcode.cpp:153 addDecodeTask | decode thread drop frame
    Last message repeated 13 times
2024-08-16 15:25:06.637 T [test_long_connection] [94105-event poller 0] Transcode.cpp:153 addDecodeTask | decode thread drop frame
    Last message repeated 13 times
2024-08-16 15:25:07.179 T [test_long_connection] [94105-event poller 0] Transcode.cpp:153 addDecodeTask | decode thread drop frame
    Last message repeated 13 times
2024-08-16 15:25:07.179 T [test_long_connection] [94105-event poller 0] Transcode.cpp:153 addDecodeTask | decode thread drop frame
    Last message repeated 4 times
2024-08-16 15:25:07.387 T [test_long_connection] [94105-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | GET_PARAMETER rtsp://192.168.74.128/live/123
2024-08-16 15:25:07.387 T [test_long_connection] [94105-event poller 0] Transcode.cpp:153 addDecodeTask | decode thread drop frame
2024-08-16 15:25:07.889 T [test_long_connection] [94105-event poller 0] Transcode.cpp:153 addDecodeTask | decode thread drop frame
    Last message repeated 12 times
2024-08-16 15:25:08.430 T [test_long_connection] [94105-event poller 0] Transcode.cpp:153 addDecodeTask | decode thread drop frame
    Last message repeated 13 times
2024-08-16 15:25:08.430 T [test_long_connection] [94105-event poller 0] Transcode.cpp:153 addDecodeTask | decode thread drop frame
    Last message repeated 3 times
2024-08-16 15:25:08.515 I [test_long_connection] [94105-event poller 0] Transcode.cpp:157 addDecodeTask | decode thread stop drop frame
2024-08-16 15:25:17.438 T [test_long_connection] [94105-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | GET_PARAMETER rtsp://192.168.74.128/live/123
2024-08-16 15:25:27.450 T [test_long_connection] [94105-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | GET_PARAMETER rtsp://192.168.74.128/live/123
2024-08-16 15:27:12.359 D [test_long_connection] [95301-stamp thread] util.cpp:380 operator() | Stamp thread started
2024-08-16 15:27:12.360 I [test_long_connection] [95301-test_long_conne] EventPoller.cpp:592 EventPollerPool | EventPoller created size: 4
2024-08-16 15:27:12.360 D [test_long_connection] [95301-event poller 0] RtspPlayer.cpp:99 play | rtsp://192.168.74.128/live/123 null null 0
2024-08-16 15:27:12.361 I [test_long_connection] [95301-test_long_conne] player_long_connection.cpp:70 main | enter any key to exit
2024-08-16 15:27:12.361 T [test_long_connection] [95301-event poller 0] TcpClient.cpp:79 startConnect | mediakit::RtspPlayerImp-1 start connect 192.168.74.128:554
2024-08-16 15:27:12.361 T [test_long_connection] [95301-event poller 0] TcpClient.cpp:89 onSockConnect | mediakit::RtspPlayerImp-1 connect result: 0(success)
2024-08-16 15:27:12.361 T [test_long_connection] [95301-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | OPTIONS rtsp://192.168.74.128/live/123
2024-08-16 15:27:12.362 T [test_long_connection] [95301-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | DESCRIBE rtsp://192.168.74.128/live/123
2024-08-16 15:27:12.362 T [test_long_connection] [95301-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | SETUP rtsp://192.168.74.128/live/123/streamid=0
2024-08-16 15:27:12.363 T [test_long_connection] [95301-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | PLAY rtsp://192.168.74.128/live/123
